"ev","IR.1","IR.2","IR.3","IR.4","MR.1","MR.2","MR.3","MR.4","IRR.1","IRR.2","IRR.3","IRR.4","MRR.1","MRR.2","MRR.3","MRR.4"
0.127,0.0192032514643001,0.0466939644160582,0.0131897794651275,0.0134455254111224,0.0496350878376988,0.197935623952882,0.143837708838072,0.0482261227292187,0.686851364189445,0.282472898372953,1,0.98097910359209,0.971613526441471,0.243645493247333,0.335281499676208,1
0.1283,0.0179714248253321,0.0443582228358943,0.0123697603439601,0.0125373124259984,0.0470048842949525,0.189210722021629,0.138820617029426,0.0463629306459512,0.68830159345652,0.278860593439975,1,0.986635725716557,0.986342830992347,0.245033316032964,0.333977269645211,1
0.1296,0.0168141386367588,0.0421200980589723,0.0116016713258047,0.0116881676237251,0.0445104415906511,0.180761530981521,0.133948938861077,0.044564970404555,0.68999498436639,0.275442647582662,1,0.992599669964962,1,0.246238463178326,0.332294096310942,0.998776419833585
0.1309,0.0157273515303513,0.0399765302196719,0.0108823172716273,0.0108945583830424,0.0421449689769744,0.172584373330673,0.129219650936701,0.0428301920742952,0.691935781471288,0.272217654004204,1,0.998876401320294,1,0.244199217829672,0.326149843862519,0.98400140031751
0.1322,0.0147071981766796,0.0379245106257909,0.0102086787652454,0.0101531304310575,0.039912591473342,0.164675488152719,0.124629748664393,0.041156605237133,0.690351099447125,0.267719484405233,0.994558714651985,1,1,0.242371174490324,0.320249313675662,0.969773654638827
0.1335,0.0137499852686991,0.0359610829609758,0.00957790496258746,0.00946070193404758,0.0378080746303089,0.157031029749232,0.120176248002564,0.0395422771384116,0.688051786905129,0.263081674829263,0.987763187356975,1,1,0.240768176141275,0.314605217409535,0.956143079417697
0.1348,0.0128521872794032,0.0340833442776078,0.00898730647870329,0.00881425750277648,0.0358117075968893,0.149647065260099,0.115856187116534,0.0379853309213925,0.685817698665358,0.25860893904614,0.980745179177223,1,1,0.239307784183041,0.309104834952563,0.942777296609545
0.1361,0.0120104420278017,0.0322884458025509,0.00843434834046897,0.00821094214422778,0.0339180833029596,0.14251957169154,0.111666627946716,0.0364839439395281,0.683650287409999,0.254299701956515,0.973512334655511,1,1,0.237988950572835,0.303744134900755,0.929671511368908
0.1374,0.01122154608553,0.0305735935768466,0.00791664303004681,0.00764805518918696,0.0321220553114098,0.135659449360264,0.107604657689475,0.0350363461408773,0.681550931653618,0.250152314282703,0.966073013543689,1,1,0.236784503128159,0.298519190536411,0.916820925967867
0.1387,0.0104824500544475,0.0289360489491067,0.00743194364139512,0.00712304422268604,0.0304187261782317,0.129049254571649,0.10366739019186,0.0336408185195418,0.67952093124106,0.246165059895157,0.958436253877311,1,1,0.23571407893211,0.293426178877804,0.904220750769236
0.14,0.00979025374365979,0.0273731289410113,0.00697813716947908,0.00663349904198068,0.0288034362208227,0.122681284098375,0.0998519672615905,0.0322956916294617,0.677561503068964,0.242336163186743,0.95061172930137,1,1,0.234782643762727,0.288461379487536,0.891866213961086
0.1413,0.00914220127249856,0.0258822065019842,0.00655323794932185,0.00617714566444361,0.0272717526950372,0.116551179913191,0.0961555598938783,0.0309993441563046,0.675673777061287,0.238663796456846,0.942609701068895,1,1,0.233989503283875,0.283621173077621,0.879752570168191
0.1426,0.00853567612411452,0.0244607106686914,0.00615538125964996,0.00575184040555862,0.0258194593790305,0.110654486017156,0.0925753694168025,0.029750201543558,0.673858792428738,0.235146087268867,0.934440965219061,1,1,0.233334050054035,0.278902039945241,0.867875108046835
0.1439,0.00796819617251844,0.0231061266436282,0.00578281710364701,0.00535556404508604,0.0244425465597914,0.104986647519597,0.0891086285571783,0.0285467346692948,0.672117494240024,0.231781125745838,0.926116795516234,1,1,0.232815764073512,0.274300558268691,0.856229156957909
0.1452,0.00743740870410174,0.0218159958055815,0.00543390417720561,0.00498641609743901,0.0231372014165804,0.0995430107627295,0.08575260242902,0.0273874585703944,0.670450730331519,0.228566971770469,0.917648882797061,1,1,0.232434213505257,0.269813402289822,0.844810092806183
0.1465,0.00694108545293909,0.0205879156632875,0.00510710403311365,0.00464260920037161,0.0218997987940565,0.0943188245692856,0.0825045894468446,0.0262709312112988,0.668859248578445,0.225501662057532,0.909049271420686,1,1,0.232189055515308,0.265437340405965,0.833613343124954
0.1478,0.00647711766747066,0.0194195397621634,0.00480097544775058,0.00432246363425285,0.0207268923567477,0.0893092426565027,0.0793619221662497,0.0251957522946619,0.66734369455122,0.222583217068545,0.900330293561088,1,1,0.232080037185699,0.261169233191308,0.822634391477927
0.1491,0.00604351122455138,0.0183085775524583,0.00451416899518757,0.00402440198243366,0.0196152061156359,0.0845093272278379,0.0763219680542931,0.0241605621114956,0.66590460957279,0.219809647740401,0.891504502096391,1,1,0.232106996459138,0.257006031365468,0.811868781244249
0.1504,0.00563838180525264,0.0172527942258057,0.00424542183201729,0.0037469439416,0.0185616263169117,0.0799140537249916,0.0733821301923312,0.0231640404286388,0.664542429196511,0.217178962002314,0.882584602863731,1,1,0.232269863080503,0.252944773724373,0.801312118846204
0.1517,0.00525995014532468,0.0162500105257024,0.00399355269478432,0.00348870128943666,0.0175631936824471,0.0755183166974479,0.0705398479140447,0.0222049054116026,0.663257482114655,0.214689171057374,0.873583387041065,1,1,0.23256865950563,0.248982585046802,0.790960076473458
